participant_id,structure_condition,load_condition,block,trial_type,stimulus,shape,fill,target_word,suffix,irregular,word_typed,correct_word,edit_distance,normed_edit_distance,accuracy,target_sequence,sequence_typed,digits_correct,response_time
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,281,3,3039.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,248,3,3233.2
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,463,3,3078.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,504,3,3178.2
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,960,3,3493.3
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827,827,3,3410.5
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,927,2,3429.8
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,63,3,3042.8
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,682,3,4236.6
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,39,3,3277.5
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,247,3,3204.9
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,960,3,3108.3
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,716,3,3683.9
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,64,3,2993.8
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,751,3,3370.2
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,271,3,3305.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,371,3,3679.7
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,690,3,3802.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730,730,3,3411.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,3,3091.5
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,836,3,3027.7
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,938,3,3854.6
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,3,2652.6
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,471,3,3546.2
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731,371,1,3266.5
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,3,3664.3
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,592,3,3575.9
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,59,2,4323.4
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961,961,3,3163.8
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,824,3,4055.1
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,3,3557.1
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,627,2,3263
110,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,3,3271.5
110,structured,load,testing,NA,stim01,square,checkerboard,bebebi,bi,0,bebebi,1,0,0,1,NA,NA,NA,8806
110,structured,load,testing,NA,stim08,circle,striped,gagasu,su,0,begasi,0,3,0.5,0.5,NA,NA,NA,21845.1
110,structured,load,testing,NA,stim05,triangle,striped,tutusu,su,0,tutubi,0,2,0.333333333,0.666666667,NA,NA,NA,4510.1
110,structured,load,testing,NA,stim06,triangle,spotted,tutulu,lu,0,tutuli,0,1,0.166666667,0.833333333,NA,NA,NA,5185.5
110,structured,load,testing,NA,stim09,circle,spotted,gagalu,lu,0,gegebe,0,4,0.666666667,0.333333333,NA,NA,NA,8140.9
110,structured,load,testing,NA,stim03,square,spotted,bebelu,lu,0,zzzzzz,0,6,1,0,NA,NA,NA,4839.6
110,structured,load,testing,NA,stim02,square,striped,bebesu,su,0,zzzzzz,0,6,1,0,NA,NA,NA,2880.8
110,structured,load,testing,NA,stim04,triangle,checkerboard,tutubi,bi,0,zzzzzz,0,6,1,0,NA,NA,NA,13730.1
110,structured,load,testing,NA,stim07,circle,checkerboard,gagabi,bi,0,zzzzzz,0,6,1,0,NA,NA,NA,4803.9
111,structured,no load,testing,NA,stim03,square,spotted,gagapa,pa,0,gagapa,1,0,0,1,NA,NA,NA,8341
111,structured,no load,testing,NA,stim09,circle,spotted,lalapa,pa,0,lalapa,1,0,0,1,NA,NA,NA,6997.2
111,structured,no load,testing,NA,stim07,circle,checkerboard,lalasu,su,0,lalasu,1,0,0,1,NA,NA,NA,6395.2
111,structured,no load,testing,NA,stim01,square,checkerboard,gagasu,su,0,gagasu,1,0,0,1,NA,NA,NA,5240
111,structured,no load,testing,NA,stim02,square,striped,gagabi,bi,0,gagabi,1,0,0,1,NA,NA,NA,5737.6
111,structured,no load,testing,NA,stim08,circle,striped,lalabi,bi,0,lalabi,1,0,0,1,NA,NA,NA,7895.9
111,structured,no load,testing,NA,stim06,triangle,spotted,kikipa,pa,0,kikipa,1,0,0,1,NA,NA,NA,6514
111,structured,no load,testing,NA,stim05,triangle,striped,kikibi,bi,0,kikibi,1,0,0,1,NA,NA,NA,6097.5
111,structured,no load,testing,NA,stim04,triangle,checkerboard,kikisu,su,0,kikisu,1,0,0,1,NA,NA,NA,4889.9
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,853,3,4751
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,48,3,4675
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,953,3,3035
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,3,3270
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,305,3,2425
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,408,3,2820
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,820,3,2806
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835,835,3,2396
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,152,3,2118
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746,746,3,2829
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,396,3,3198
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415,415,3,2046
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928,928,3,2211
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791,791,3,2262
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,850,3,2524
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,615,3,2101
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,802,3,2537
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,3,2410
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,482,3,3143
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,692,1,2454
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,536,3,2756
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,428,3,2571
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,519,3,2523
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,175,3,1857
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,726,3,1800
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,390,3,2472
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831,831,3,2297
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,375,3,2954
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,804,3,2302
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,362,3,3896
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,316,3,2180
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931,931,3,2068
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,81,3,2063
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,170,3,1802
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,853,3,3130
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,147,3,2050
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,136,3,2330
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,251,3,2319
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,536,3,2326
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,385,3,2196
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,406,3,2467
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,207,3,4285
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,207,0,2089
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,618,3,2648
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,394,2,2287
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,3,2789
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,470,3,2649
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,57,2,2678
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,197,3,2102
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,427,2,2602
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,281,3,1873
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,649,3,2600
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,582,3,2630
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357,357,3,2100
113,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,405,3,3150
113,structured,load,testing,NA,stim03,square,spotted,gagabi,bi,0,momobi,0,4,0.666666667,0.333333333,NA,NA,NA,4727
113,structured,load,testing,NA,stim09,circle,spotted,momobi,bi,0,momosu,0,2,0.333333333,0.666666667,NA,NA,NA,6015
113,structured,load,testing,NA,stim02,square,striped,gagado,do,0,gagabi,0,2,0.333333333,0.666666667,NA,NA,NA,3586
113,structured,load,testing,NA,stim01,square,checkerboard,gagasu,su,0,nenebi,0,6,1,0,NA,NA,NA,3722
113,structured,load,testing,NA,stim05,triangle,striped,nenedo,do,0,nenedo,1,0,0,1,NA,NA,NA,3983
113,structured,load,testing,NA,stim07,circle,checkerboard,momosu,su,0,momosu,1,0,0,1,NA,NA,NA,4941
113,structured,load,testing,NA,stim06,triangle,spotted,nenebi,bi,0,nenebi,1,0,0,1,NA,NA,NA,5930
113,structured,load,testing,NA,stim08,circle,striped,momodo,do,0,gababi,0,6,1,0,NA,NA,NA,6200
113,structured,load,testing,NA,stim04,triangle,checkerboard,nenesu,su,0,nemesu,0,1,0.166666667,0.833333333,NA,NA,NA,4115
114,structured,no load,testing,NA,stim01,square,checkerboard,huhupa,pa,0,huhupa,1,0,0,1,NA,NA,NA,21034
114,structured,no load,testing,NA,stim06,triangle,spotted,kikisu,su,0,kikipa,0,2,0.333333333,0.666666667,NA,NA,NA,27507
114,structured,no load,testing,NA,stim09,circle,spotted,nenesu,su,0,nenesu,1,0,0,1,NA,NA,NA,26739
114,structured,no load,testing,NA,stim08,circle,striped,neneri,ri,0,zzzzzz,0,6,1,0,NA,NA,NA,8735
114,structured,no load,testing,NA,stim02,square,striped,huhuri,ri,0,zzzzzz,0,6,1,0,NA,NA,NA,8871
114,structured,no load,testing,NA,stim03,square,spotted,huhusu,su,0,zzzzzz,0,6,1,0,NA,NA,NA,25394
114,structured,no load,testing,NA,stim05,triangle,striped,kikiri,ri,0,kikiri,1,0,0,1,NA,NA,NA,7248
114,structured,no load,testing,NA,stim04,triangle,checkerboard,kikipa,pa,0,kikipa,1,0,0,1,NA,NA,NA,6956
114,structured,no load,testing,NA,stim07,circle,checkerboard,nenepa,pa,0,zzzzzz,0,6,1,0,NA,NA,NA,9346
115,unstructured,no load,testing,NA,stim07,circle,checkerboard,popori,ri,1,popopa,0,2,0.333333333,0.666666667,NA,NA,NA,27749.4
115,unstructured,no load,testing,NA,stim05,triangle,striped,huhuva,va,1,huhuvi,0,1,0.166666667,0.833333333,NA,NA,NA,12482.2
115,unstructured,no load,testing,NA,stim06,triangle,spotted,huhubi,bi,1,huhufa,0,2,0.333333333,0.666666667,NA,NA,NA,10377.2
115,unstructured,no load,testing,NA,stim08,circle,striped,popopa,pa,1,popori,0,2,0.333333333,0.666666667,NA,NA,NA,8571.5
115,unstructured,no load,testing,NA,stim04,triangle,checkerboard,huhufa,fa,1,huhufa,1,0,0,1,NA,NA,NA,9722.4
115,unstructured,no load,testing,NA,stim01,square,checkerboard,kikini,ni,1,kikisu,0,2,0.333333333,0.666666667,NA,NA,NA,10888
115,unstructured,no load,testing,NA,stim02,square,striped,kikisu,su,1,kikini,0,2,0.333333333,0.666666667,NA,NA,NA,7356.4
115,unstructured,no load,testing,NA,stim03,square,spotted,kikilu,lu,1,kikiri,0,2,0.333333333,0.666666667,NA,NA,NA,18349.8
115,unstructured,no load,testing,NA,stim09,circle,spotted,popodo,do,1,popori,0,2,0.333333333,0.666666667,NA,NA,NA,6968.9
116,partial,no load,testing,NA,stim07,circle,checkerboard,popofa,fa,0,popofa,1,0,0,1,NA,NA,NA,8287
116,partial,no load,testing,NA,stim08,circle,striped,popobi,bi,1,popobi,1,0,0,1,NA,NA,NA,21035.6
116,partial,no load,testing,NA,stim09,circle,spotted,poposu,su,0,poposu,1,0,0,1,NA,NA,NA,6834.2
116,partial,no load,testing,NA,stim05,triangle,striped,momoni,ni,0,momobi,0,1,0.166666667,0.833333333,NA,NA,NA,20762
116,partial,no load,testing,NA,stim06,triangle,spotted,momosu,su,0,momosu,1,0,0,1,NA,NA,NA,6738
116,partial,no load,testing,NA,stim01,square,checkerboard,kikifa,fa,0,kikifa,1,0,0,1,NA,NA,NA,10438.7
116,partial,no load,testing,NA,stim02,square,striped,kikini,ni,0,kikiri,0,1,0.166666667,0.833333333,NA,NA,NA,19040.5
116,partial,no load,testing,NA,stim03,square,spotted,kikiri,ri,1,kikisu,0,2,0.333333333,0.666666667,NA,NA,NA,18230.3
116,partial,no load,testing,NA,stim04,triangle,checkerboard,momofa,fa,0,momofa,1,0,0,1,NA,NA,NA,7057.4
117,partial,no load,testing,NA,stim08,circle,striped,tutulu,lu,0,tutiva,0,3,0.5,0.5,NA,NA,NA,36163.2
117,partial,no load,testing,NA,stim09,circle,spotted,tutupa,pa,0,tutitipa,0,3,0.375,0.625,NA,NA,NA,15836.2
117,partial,no load,testing,NA,stim04,triangle,checkerboard,kikido,do,0,kukudo,0,2,0.333333333,0.666666667,NA,NA,NA,33060.3
117,partial,no load,testing,NA,stim02,square,striped,huhulu,lu,0,huhidpa,0,4,0.571428571,0.428571429,NA,NA,NA,27808.8
117,partial,no load,testing,NA,stim05,triangle,striped,kikiva,va,1,kikipa,0,1,0.166666667,0.833333333,NA,NA,NA,17383
117,partial,no load,testing,NA,stim03,square,spotted,huhupa,pa,0,huhidpa,0,2,0.285714286,0.714285714,NA,NA,NA,25071.2
117,partial,no load,testing,NA,stim07,circle,checkerboard,tuturi,ri,1,tutori,0,1,0.166666667,0.833333333,NA,NA,NA,12197.9
117,partial,no load,testing,NA,stim01,square,checkerboard,huhudo,do,0,huhudu,0,1,0.166666667,0.833333333,NA,NA,NA,13359.8
117,partial,no load,testing,NA,stim06,triangle,spotted,kikipa,pa,0,kikiva,0,1,0.166666667,0.833333333,NA,NA,NA,10208.7
118,partial,no load,testing,NA,stim02,square,striped,poponi,ni,1,poponi,1,0,0,1,NA,NA,NA,18994
118,partial,no load,testing,NA,stim06,triangle,spotted,momosu,su,0,mom,0,3,0.5,0.5,NA,NA,NA,12325
118,partial,no load,testing,NA,stim03,square,spotted,poposu,su,0,nenesu,0,4,0.666666667,0.333333333,NA,NA,NA,12779
118,partial,no load,testing,NA,stim01,square,checkerboard,popobi,bi,0,popobi,1,0,0,1,NA,NA,NA,11652
118,partial,no load,testing,NA,stim05,triangle,striped,momopa,pa,0,mop,0,3,0.5,0.5,NA,NA,NA,9343
118,partial,no load,testing,NA,stim04,triangle,checkerboard,momobi,bi,0,momobi,1,0,0,1,NA,NA,NA,21294
118,partial,no load,testing,NA,stim08,circle,striped,nenepa,pa,0,n,0,5,0.833333333,0.166666667,NA,NA,NA,9563
118,partial,no load,testing,NA,stim07,circle,checkerboard,nenelu,lu,1,ne,0,4,0.666666667,0.333333333,NA,NA,NA,18313
118,partial,no load,testing,NA,stim09,circle,spotted,nenesu,su,0,n,0,5,0.833333333,0.166666667,NA,NA,NA,12160
119,unstructured,no load,testing,NA,stim03,square,spotted,neneri,ri,1,nenari,0,1,0.166666667,0.833333333,NA,NA,NA,15232
119,unstructured,no load,testing,NA,stim05,triangle,striped,bebepa,pa,1,bebepa,1,0,0,1,NA,NA,NA,5942
119,unstructured,no load,testing,NA,stim09,circle,spotted,gagalu,lu,1,gaganin,0,3,0.428571429,0.571428571,NA,NA,NA,9439
119,unstructured,no load,testing,NA,stim04,triangle,checkerboard,bebefa,fa,1,ninan,0,6,1,0,NA,NA,NA,22491
119,unstructured,no load,testing,NA,stim01,square,checkerboard,neneva,va,1,gageva,0,3,0.5,0.5,NA,NA,NA,7406
119,unstructured,no load,testing,NA,stim06,triangle,spotted,bebesu,su,1,nenari,0,5,0.833333333,0.166666667,NA,NA,NA,5471
119,unstructured,no load,testing,NA,stim07,circle,checkerboard,gagabi,bi,1,gagin,0,3,0.5,0.5,NA,NA,NA,7026
119,unstructured,no load,testing,NA,stim08,circle,striped,gagani,ni,1,zzzzzz,0,6,1,0,NA,NA,NA,5888
119,unstructured,no load,testing,NA,stim02,square,striped,nenedo,do,1,zzzzzz,0,6,1,0,NA,NA,NA,6933
120,structured,no load,testing,NA,stim06,triangle,spotted,bebeva,va,0,bebeva,1,0,0,1,NA,NA,NA,11543.8
120,structured,no load,testing,NA,stim07,circle,checkerboard,momobi,bi,0,momobi,1,0,0,1,NA,NA,NA,10759.3
120,structured,no load,testing,NA,stim08,circle,striped,momolu,lu,0,momolu,1,0,0,1,NA,NA,NA,13721.8
120,structured,no load,testing,NA,stim03,square,spotted,tutuva,va,0,tutuva,1,0,0,1,NA,NA,NA,6933.9
120,structured,no load,testing,NA,stim02,square,striped,tutulu,lu,0,tutulu,1,0,0,1,NA,NA,NA,4023.1
120,structured,no load,testing,NA,stim05,triangle,striped,bebelu,lu,0,bebelu,1,0,0,1,NA,NA,NA,7725.8
120,structured,no load,testing,NA,stim04,triangle,checkerboard,bebebi,bi,0,bebebi,1,0,0,1,NA,NA,NA,5858.7
120,structured,no load,testing,NA,stim09,circle,spotted,momova,va,0,momova,1,0,0,1,NA,NA,NA,4283
120,structured,no load,testing,NA,stim01,square,checkerboard,tutubi,bi,0,tutubi,1,0,0,1,NA,NA,NA,7365.8
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,794,3,3887
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,692,3,3358
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,741,3,3096
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,359,3,3562
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,503,3,2586
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,3,2548
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,627,3,2903
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,471,3,3062
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,259,3,3198
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,147,3,3534
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,514,3,3326
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825,825,3,2083
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,319,3,2048
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,941,3,2199
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814,841,1,4065
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,92,3,2793
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,946,3,2471
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,73,3,2162
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,194,1,4337
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,261,3,2143
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,482,3,2053
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,914,3,2320
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,947,3,2333
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,258,3,2078
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,3,1715
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,42,3,2739
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,538,3,2560
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,417,3,2585
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,641,3,2302
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,925,3,2709
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,709,3,3122
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591,591,3,2473
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,241,3,2054
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809,809,3,2209
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,240,3,2353
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,739,3,2687
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,562,1,1664
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,375,3,2029
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,193,3,2366
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,136,3,1853
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,162,0,6670
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,750,3,2092
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,92,3,1988
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,473,3,2419
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,93,3,2041
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,3,1684
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,938,3,2324
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,947,3,2463
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,941,2,3679
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693,693,3,1970
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819,819,3,2095
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,468,3,2132
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,492,3,1955
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,409,3,3341
121,structured,load,training,interference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,605,3,1740
121,structured,load,testing,NA,stim06,triangle,spotted,huhupa,pa,0,huhupa,1,0,0,1,NA,NA,NA,12025
121,structured,load,testing,NA,stim01,square,checkerboard,neneni,ni,0,neneni,1,0,0,1,NA,NA,NA,4851
121,structured,load,testing,NA,stim09,circle,spotted,tutupa,pa,0,tutupa,1,0,0,1,NA,NA,NA,7805
121,structured,load,testing,NA,stim05,triangle,striped,huhuva,va,0,huhuva,1,0,0,1,NA,NA,NA,7673
121,structured,load,testing,NA,stim07,circle,checkerboard,tutuni,ni,0,tutuni,1,0,0,1,NA,NA,NA,8769
121,structured,load,testing,NA,stim02,square,striped,neneva,va,0,neneva,1,0,0,1,NA,NA,NA,7244
